timestamp	meters	rotations	angle	clock_period
490654	0	19	0	0
490755	0	0	0	0
490855	0	0	0	0
490954	0	0	0	0
491054	0	0	0	0
491205	0	0	0	0
491254	0	0	0	0
491354	0	0	0	0
491454	0	0	0	0
491555	0	0	0	0
491654	0	0	0	0
491754	0	0	0	0
491854	0	0	0	0
491955	0	0	0	0
492054	0	0	0	0
492154	0	0	0	0
492255	0	19	0	0
492355	0	0	0	0
492454	0	0	0	0
492554	0	0	0	0
492655	0	0	0	0
492754	0	0	0	0
492855	0	0	0	0
492954	0	0	0	0
493055	0	0	0	0
493154	0	0	0	0
493354	0	0	0	0
493455	0	0	0	0
493555	0	0	0	0
493654	0	0	0	0
493756	0	19	0	0
493855	0	0	0	0
493954	0	0	0	0
494054	0	0	0	0
494155	0	0	0	0
494255	0	0	0	0
494354	0	0	0	0
494455	0	0	0	0
494555	0	0	0	0
494655	0	0	0	0
494754	0	0	0	0
494855	0	0	0	0
494955	0	0	0	0
495055	0	0	0	0
495155	0	0	0	0
495255	0	0	0	0
495355	0	0	0	0
495454	0	0	0	0
495554	0	0	0	0
495655	0	0	0	0
495754	0	0	0	0
495855	0	0	0	0
495955	0	0	0	0
496055	0	0	0	0
496155	0	0	0	0
496255	0	0	0	0
496355	0	0	0	0
496455	0	0	0	0
496555	0	0	0	0
496655	0	0	0	0
496755	0	0	0	0
496855	0	0	0	0
496955	0	0	0	0
497055	0	0	0	0
497155	0	0	0	0
497255	0	0	0	0
497355	0	0	0	0
497455	0	0	0	0
497555	0	0	0	0
497655	0	0	0	0
497755	0	0	0	0
497855	0	0	0	0
497955	0	0	0	0
498055	0	0	0	0
498155	0	0	0	0
498255	0	0	0	0
498355	0	0	0	0
498455	0	0	0	0
498555	0	0	0	0
498655	0	0	0	0
498755	0	0	0	0
498856	0	0	0	0
498955	0	0	0	0
499055	0	19	0	0
499155	0	0	0	0
499255	0	0	0	0
499355	0	0	0	0
499455	0	0	0	0
499555	0	0	0	0
499655	0	0	0	0
499755	0	0	0	0
499855	0	0	0	0
499955	0	0	0	0
500055	0	0	0	0
500155	0	0	0	0
500255	0	0	0	0
500355	0	0	0	0
500455	0	0	0	0
500555	0	0	0	0
500655	0	0	0	0
500755	0	0	0	0
500855	0	0	0	0
500955	0	0	0	0
501055	0	19	0	0
501155	0	0	0	0
501255	0	0	0	0
501355	0	0	0	0
501455	0	0	0	0
501555	0	0	0	0
501655	0	0	0	0
501755	0	0	0	0
501855	0	0	0	0
501955	0	0	0	0
502055	0	0	0	0
502155	0	0	0	0
502255	0	0	0	0
502355	0	0	0	0
502455	0	0	0	0
502555	0	0	0	0
502655	0	0	0	0
502755	0	0	0	0
502855	0	0	0	0
502955	0	0	0	0
503055	0	0	0	0
503155	0	0	0	0
503255	0	0	0	0
503355	0	0	0	0
503455	0	0	0	0
503555	0	0	0	0
503655	0	0	0	0
503755	0	0	0	0
503855	0	0	0	0
503956	0	0	0	0
504055	0	0	0	0
504155	0	0	0	0
504255	0	0	0	0
504355	0	0	0	0
504455	0	19	0	0
504555	0	0	0	0
504655	0	0	0	0
504755	0	19	0	0
504855	0	0	0	0
504955	0	0	0	0
505055	0	0	0	0
505155	0	0	0	0
505255	0	19	0	0
505355	0	0	0	0
505455	0	0	0	0
505555	0	0	0	0
505655	0	0	0	0
505755	0	0	0	0
505855	0	0	0	0
505955	0	0	0	0
506055	0	0	0	0
506155	0	0	0	0
506255	0	0	0	0
506355	0	0	0	0
506455	0	0	0	0
506555	0	0	0	0
506655	0	0	0	0
506755	0	0	0	0
506855	0	0	0	0
506955	0	0	0	0
507055	0	0	0	0
507155	0	0	0	0
507255	0	0	0	0
507355	0	0	0	0
507455	0	0	0	0
507555	0	0	0	0
507655	0	0	0	0
507755	0	0	0	0
507855	0	0	0	0
507955	0	0	0	0
508055	0	0	0	0
508155	0	0	0	0
508255	0	0	0	0
508355	0	0	0	0
508455	0	0	0	0
508555	0	0	0	0
508655	0	0	0	0
508755	0	0	0	0
508855	0	0	0	0
508955	0	0	0	0
509056	0	0	0	0
509155	0	0	0	0
509255	0	0	0	0
509355	0	0	0	0
509455	0	0	0	0
509555	0	0	0	0
509655	0	0	0	0
509755	0	0	0	0
509855	0	0	0	0
509955	0	0	0	0
510055	0	0	0	0
510155	0	0	0	0
510255	0	0	0	0
510355	0	0	0	0
510455	0	0	0	0
510555	0	0	0	0
510655	0	0	0	0
510755	0	0	0	0
510855	0	0	0	0
510955	0	0	0	0
511055	0	0	0	0
511155	0	0	0	0
511255	0	0	0	0
511355	0	0	0	0
511455	0	0	0	0
511555	0	0	0	0
511655	0	0	0	0
511755	0	0	0	0
511855	0	0	0	0
511955	0	0	0	0
512055	0	0	0	0
512155	0	0	0	0
512255	0	0	0	0
512355	0	0	0	0
512455	0	0	0	0
512555	0	0	0	0
512655	0	0	0	0
512755	0	0	0	0
512855	0	0	0	0
512955	0	0	0	0
513055	0	0	0	0
513155	0	0	0	0
513255	0	0	0	0
513355	0	0	0	0
513455	0	0	0	0
513555	0	0	0	0
513655	0	0	0	0
513755	0	0	0	0
513855	0	0	0	0
513955	0	0	0	0
514055	0	0	0	0
514155	0	0	0	0
514255	0	0	0	0
514355	0	0	0	0
514455	0	0	0	0
514555	0	19	0	0
514655	0	0	0	0
514755	0	0	0	0
514855	0	0	0	0
514955	0	0	0	0
515055	0	0	0	0
515155	0	0	0	0
515255	0	0	0	0
515355	0	0	0	0
515455	0	0	0	0
515555	0	0	0	0
515656	0	0	0	0
515855	0	0	0	0
515955	0	0	0	0
516055	0	0	0	0
516155	0	0	0	0
516255	0	0	0	0
516355	0	0	0	0
516455	0	0	0	0
516555	0	0	0	0
516655	0	0	0	0
516755	0	0	0	0
516855	0	0	0	0
516955	0	0	0	0
517055	0	0	0	0
517155	0	0	0	0
517255	0	0	0	0
517355	0	0	0	0
517455	0	0	0	0
517555	0	0	0	0
517655	0	0	0	0
517755	0	0	0	0
517855	0	0	0	0
517955	0	0	0	0
518055	0	0	0	0
518155	0	0	0	0
518255	0	0	0	0
518355	0	0	0	0
518455	0	0	0	0
518555	0	0	0	0
518655	0	0	0	0
518755	0	0	0	0
518855	0	0	0	0
518955	0	0	0	0
519055	0	0	0	0
519155	0	0	0	0
519255	0	0	0	0
519355	0	0	0	0
519455	0	0	0	0
519555	0	0	0	0
519655	0	0	0	0
519755	0	0	0	0
519855	0	0	0	0
519955	0	0	0	0
520055	0	0	0	0
520155	0	0	0	0
520255	0	0	0	0
520355	0	0	0	0
520455	0	0	0	0
520555	0	0	0	0
520655	0	0	0	0
520755	0	0	0	0
520855	0	0	0	0
520955	0	0	0	0
521055	0	0	0	0
521155	0	0	0	0
521255	0	0	0	0
521355	0	0	0	0
521455	0	0	0	0
521555	0	0	0	0
521655	0	0	0	0
521755	0	0	0	0
521855	0	0	0	0
521955	0	0	0	0
522055	0	0	0	0
522155	0	0	0	0
522256	0	0	0	0
522355	0	0	0	0
522455	0	0	0	0
522555	0	0	0	0
522655	0	0	0	0
522755	0	0	0	0
522855	0	0	0	0
522955	0	0	0	0
523055	0	0	0	0
523155	0	0	0	0
523255	0	0	0	0
523355	0	0	0	0
523455	0	0	0	0
523555	0	0	0	0
523655	0	0	0	0
523755	0	0	0	0
523855	0	0	0	0
523955	0	0	0	0
524055	0	0	0	0
524155	0	0	0	0
524255	0	0	0	0
524355	0	0	0	0
524455	0	0	0	0
524555	0	0	0	0
524655	0	0	0	0
524755	0	0	0	0
524855	0	0	0	0
524955	0	0	0	0
525055	0	0	0	0
525155	0	0	0	0
525255	0	0	0	0
525355	0	0	0	0
525455	0	0	0	0
525555	0	0	0	0
525655	0	0	0	0
525755	0	0	0	0
525855	0	0	0	0
525955	0	0	0	0
526055	0	0	0	0
526155	0	0	0	0
526255	0	0	0	0
526355	0	0	0	0
526455	0	0	0	0
526555	0	0	0	0
526655	0	0	0	0
526755	0	0	0	0
526855	0	0	0	0
526955	0	0	0	0
527055	0	0	0	0
527155	0	0	0	0
527255	0	0	0	0
527355	0	0	0	0
527455	0	0	0	0
527555	0	0	0	0
527655	0	0	0	0
527755	0	0	0	0
527855	0	0	0	0
527955	0	0	0	0
528055	0	0	0	0
528155	0	0	0	0
528255	0	0	0	0
528355	0	0	0	0
528455	0	0	0	0
528555	0	0	0	0
528655	0	0	0	0
528756	0	0	0	0
528856	0	0	0	0
528955	0	0	0	0
529055	0	0	0	0
529155	0	0	0	0
529255	0	0	0	0
529355	0	19	0	0
529455	0	0	0	0
529555	0	19	0	0
529655	0	0	0	0
529755	0	0	0	0
529855	0	0	0	0
529955	0	0	0	0
530055	0	0	0	0
530155	0	0	0	0
530255	0	0	0	0
530355	0	0	0	0
530455	0	0	0	0
530555	0	0	0	0
530655	0	0	0	0
530755	0	0	0	0
530855	0	0	0	0
530955	0	0	0	0
531055	0	0	0	0
531155	0	0	0	0
531255	0	0	0	0
531355	0	0	0	0
531456	0	0	0	0
531555	0	0	0	0
531655	0	0	0	0
531755	0	0	0	0
531855	0	0	0	0
531955	0	0	0	0
532055	0	19	0	0
532156	0	0	0	0
532255	0	0	0	0
532355	0	0	0	0
532455	0	0	0	0
532555	0	0	0	0
532655	0	0	0	0
532755	0	0	0	0
532855	0	0	0	0
532955	0	0	0	0
533055	0	0	0	0
533155	0	0	0	0
533255	0	0	0	0
533355	0	19	0	0
533455	0	0	0	0
533555	0	0	0	0
533656	0	0	0	0
533755	0	19	0	0
533855	0	0	0	0
533957	0	0	0	0
534056	0	0	0	0
534155	0	0	0	0
534255	0	0	0	0
534355	0	0	0	0
534456	0	0	0	0
534555	0	0	0	0
534655	0	0	0	0
534755	0	0	0	0
534855	0	0	0	0
534955	0	0	0	0
535055	0	0	0	0
535156	0	0	0	0
535255	0	0	0	0
535355	0	0	0	0
535455	0	0	0	0
535556	0	0	0	0
535655	0	0	0	0
535755	0	0	0	0
535855	0	0	0	0
535956	0	0	0	0
536055	0	0	0	0
536155	0	0	0	0
536255	0	0	0	0
536355	0	0	0	0
536455	0	0	0	0
536555	0	0	0	0
536656	0	0	0	0
536755	0	0	0	0
536855	0	0	0	0
536955	0	0	0	0
537056	0	0	0	0
537155	0	0	0	0
537255	0	0	0	0
537555	0	0	0	0
537755	0	0	0	0
537955	0	0	0	0
538055	0	0	0	0
538156	0	0	0	0
538255	0	0	0	0
538355	0	19	0	0
538455	0	0	0	0
538556	0	0	0	0
538655	0	0	0	0
538755	0	19	0	0
538855	0	19	0	0
538956	0	19	0	0
539057	0	0	0	0
539155	0	0	0	0
539255	0	0	0	0
539356	0	0	0	0
539455	0	0	0	0
539555	0	0	0	0
539656	0	0	0	0
539755	0	0	0	0
539855	0	0	0	0
539955	0	0	0	0
540056	0	0	0	0
540155	0	0	0	0
540255	0	0	0	0
540355	0	0	0	0
540456	0	0	0	0
540555	0	0	0	0
540655	0	0	0	0
540755	0	0	0	0
540856	0	0	0	0
540955	0	0	0	0
541055	0	0	0	0
541155	0	19	0	0
541256	0	19	0	0
541355	0	19	0	0
541455	0	19	0	0
541556	0	0	0	0
541655	0	0	0	0
541755	0	0	0	0
541855	0	0	0	0
541956	0	0	0	0
542055	0	0	0	0
542155	0	0	0	0
542255	0	0	0	0
542356	0	0	0	0
542456	0	0	0	0
542555	0	0	0	0
542655	0	0	0	0
542756	0	0	0	0
542856	0	0	0	0
542955	0	0	0	0
543056	0	0	0	0
543156	0	0	0	0
543255	0	0	0	0
543355	0	0	0	0
543456	0	0	0	0
543555	0	0	0	0
543655	0	0	0	0
543755	0	0	0	0
543856	0	0	0	0
543955	0	0	0	0
544055	0	0	0	0
544156	0	0	0	0
544256	0	0	0	0
544355	0	0	0	0
544455	0	0	0	0
544556	0	0	0	0
544657	0	0	0	0
544755	0	0	0	0
544855	0	0	0	0
544956	0	0	0	0
545055	0	0	0	0
545155	0	0	0	0
545256	0	0	0	0
545356	0	0	0	0
545455	0	0	0	0
545555	0	0	0	0
545655	0	0	0	0
545756	0	0	0	0
545855	0	0	0	0
545956	0	0	0	0
546056	0	0	0	0
546156	0	0	0	0
546256	0	0	0	0
546355	0	0	0	0
546456	0	0	0	0
546556	0	0	0	0
546655	0	0	0	0
546756	0	0	0	0
546856	0	0	0	0
546956	0	0	0	0
547056	0	0	0	0
547156	0	0	0	0
547256	0	0	0	0
547356	0	0	0	0
547456	0	0	0	0
547556	0	0	0	0
547656	0	0	0	0
547756	0	0	0	0
547856	0	0	0	0
547956	0	0	0	0
548056	0	0	0	0
548156	0	0	0	0
548256	0	0	0	0
548356	0	0	0	0
548456	0	0	0	0
548556	0	0	0	0
548656	0	0	0	0
548756	0	19	0	0
548856	0	0	0	0
549056	0	0	0	0
549156	0	0	0	0
549256	0	0	0	0
549456	0	0	0	0
549556	0	0	0	0
549656	0	0	0	0
549856	0	0	0	0
549956	0	0	0	0
550056	0	0	0	0
550156	0	0	0	0